product_id,product_name,brand_id,brand_name,loves_count,rating,reviews,size,variation_type,variation_value,variation_desc,ingredients,price_usd,value_price_usd,sale_price_usd,limited_edition,new,online_only,out_of_stock,sephora_exclusive,highlights,primary_category,secondary_category,tertiary_category,child_count,child_max_price,child_min_price
P457694,Blue Algae Vitamin C Dark Spot Correcting Peel,6018,Algenist,11488,4.213,108,1.5 oz/ 45 mL,Size,1.5 oz/ 45 mL,,"['Glycerin, Carthamus Tinctorius (Safflower) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Glycolic Acid, Gluconolactone, Polyglyceryl-10 Behenate/Eicosadioate, Aminomethyl Propanol, Ascorbic Acid, Mandelic Acid, Glyceryl Behenate/Eicosadioate, Oleth-5, Bisabolol, Menthoxypropanediol, Spirulina Platensis Extract, Parachlorella Beijerinckii Exopolysaccharides, Citric Acid, Azelaic Acid, Tranexamic Acid, Malic Acid, Salicylic Acid, Dipotassium Glycyrrhizate, Tocopheryl Acetate, Tanacetum Annuum Flower Oil, Lavandula Angustifolia (Lavender) Oil, Sodium Hylauronate, Coccinia Indica Fruit Extract, Solanum Melongena (Eggplant) Fruit Extract, Aloe Barbadensis Flower Extract, Curcuma Longa (Turmeric) Root Extract, Ocimum Basilicum (Basil) Flower/Leaf Extract, Ocimum Sanctum Leaf Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Tocopherol, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Corallina Officinalis Extract, Glyceryl Stearate SE, Sodium Citrate, Euphorbia Cerifera (Candelilla) Wax, Behenyl Alcohol, Polyglyceryl-3 Stearate, Ethylhexylglycerin, Water (Aqua, Eau), Phenoxyethanol.']",85,,,0,0,0,0,1,"['Vegan', 'Vitamin C', 'Hypoallergenic', 'Good for: Dark spots', 'Best for Oily, Combo, Normal Skin']",Skincare,Treatments,Facial Peels,0,,
P447504,AA (Alguronic Acid) Barrier Serum,6018,Algenist,3877,3.97,100,1 oz/ 30 mL,Size,1 oz/ 30 mL,,"['Water (Aqua, Eau), Butylene Glycol, PEG-8 Dimethicone, Propanediol, Caprylyl Methicone, Dimethicone, Parachlorella Beijerinckii Exopolysaccharides, Phloretin, Ergothioneine, Copper Palmitoyl Heptapeptide-14, Heptapeptide-15 Palmitate, Epigallocatechin Gallate, Tocopheryl Acetate, Aspartic Acid, PCA, Disodium EDTA, Alanine, Serine, Valine, Isoleucine, Proline, Threonine, Lactic Acid/Glycolic Acid Copolymer, Polyvinyl Alcohol, Histidine, Phenylalanine, Arginine, Ascorbic Acid, Octyldodecanol, Pyridoxine HCl, Retinyl Palmitate, Silica, Sodium Propoxyhydroxypropyl Thiosulfate Silica, Glycerin, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Ammonium Acryloyldimethyltaurate/VP Copolymer, Pentylene Glycol, Isohexadecane, Adenosine Triphosphate, Hydrolyzed Oat Protein, Niacinamide, Citric Acid, Polysorbate 60, Sorbitan Isostearate, Sodium PCA, Sodium Phytate, Sodium Lactate, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol.']",85,,,0,0,0,0,1,"['Vegan', 'Niacinamide', 'Hypoallergenic', 'Good for: Anti-Aging', 'Best for Dry, Combo, Normal Skin']",Skincare,Treatments,Face Serums,0,,
P404169,POWER Advanced Wrinkle Fighter 360° Eye Serum,6018,Algenist,9082,4.023,87,0.5 oz/ 15 mL,Size,0.5 oz/ 15 mL,,"['Water, Dimethicone, Isododecane, Glycerin, Butylene Glycol, Polysilicone-11, Isohexadecane, Pentylene Glycol, Algae Exopolysaccharides, Chlorella Protothecoides, Plantago Lanceolata Leaf Extract, Darutoside, Polygonum Bistorta Root Extract, Nannochloropsis Oculata Extract, Albizia Julibrissin Bark Extract, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, N-Hydroxysuccinimide, Chrysin, Mica, Adenosine, Ammonium Polyacryloyldimethyl Taurate, Polysorbate 20, Polysorbate 80, Pullulan, Tocopheryl Acetate, Steareth-20, Disodium EDTA, Chlorhexidine Digluconate, Citric Acid, Sodium Hydroxide, Xanthan Gum, Ethylhexylglycerin, Hexylene Glycol, Caprylyl Glycol, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol.']",70,,,0,0,0,0,1,,Skincare,Eye Care,Eye Creams & Treatments,0,,
P404168,POWER Advanced Wrinkle Fighter Moisturizer,6018,Algenist,5169,4.1818,77,2 oz/ 60 mL,Size,2 oz/ 60 mL,,"['Water, Glycerin, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Palmitic Acid, Stearic Acid, Chlorella Protothecoides, Algae Exopolysaccharides, Citrullus Vulgaris (Watermelon) Fruit Extract, Hydrolyzed Myrtus Communis Leaf Extract, Lens Esculenta (Lentil) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Collagen, Sodium PCA, Ribose, Sodium Lactate, Leuconostoc/Radish Root Ferment Filtrate, Butyrospermum Parkii (Shea) Butter, Dimethicone, Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifluoroacetate, Glyceryl Stearate, Glyceryl Stearate SE, Cetearyl Alcohol, Sodium Hydroxide, Disodium EDTA, Xanthan Gum, Magnesium Chloride, Potassium Sorbate, Sodium Benzoate, Citric Acid, Ethylhexylglycerin, Chlorphenesin, Caprylyl Glycol, Phenoxyethanol, Fragrance.']",85,,,0,0,0,0,1,,Skincare,Moisturizers,Moisturizers,0,,
P449163,GENIUS Liquid Collagen Hand Cream,6018,Algenist,5372,4.175,40,1.7 oz/ 50 mL,Size,1.7 oz/ 50 mL,,,38,,,0,0,0,0,0,"['Vegan', 'Collagen', 'Hypoallergenic', 'Good for: Dryness', 'Best for Dry, Combo, Normal Skin']",Bath & Body,Body Moisturizers,Hand Cream & Foot Cream,0,,
P433469,ELEVATE Advanced Retinol Serum,6018,Algenist,5451,4.1026,39,1 oz/ 30 mL,Size,1 oz/ 30 mL,,"['Water (Aqua, Eau), Dimethicone, Glycerin, Butylene Glycol, Pentylene Glycol, Polymethyl Methacrylate, Dimethicone Crosspolymer, Retinol, Parachlorella Beijerinckii Exopolysaccharides, Dunaliella Salina Extract, Ceramide NP, Myristoyl Nonapeptide-3, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Acetyl Dipeptide-1 Cetyl Ester, Glycine Soja (Soybean) Extract, Tocopherol, Squalane, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylic/Capric Triglyceride, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium PCA, Polysorbate 20, Dipotassium Glycyrrhizate, Sorbitan Laurate, Dimethicone/PEG-10/15 Crosspolymer, Sodium Hydroxide, Cetyl Palmitate, Hydrogenated Polydecene, Laureth-23, Polysorbate 60, Disodium EDTA, Hydroxyethylcellulose, Carbomer, Sodium Lactate, Sorbitan Isostearate, Trideceth-6 Phosphate, Dipropylene Glycol, Sodium Citrate, Mica, Caprylyl Glycol, Chlorphenesin, Phenoxyethanol, Fragrance (Parfum), Linalool, Titanium Dioxide (CI 77891).']",98,,,0,0,0,0,0,"['Vegan', 'Retinol', 'Hypoallergenic', 'Good for: Dullness/Uneven Texture', 'Best for Oily, Combo, Normal Skin']",Skincare,Treatments,Face Serums,0,,
P420638,ELEVATE Advanced Lift Contouring Cream,6018,Algenist,3317,4.3243,37,2 oz/ 60 mL,Size,2 oz/ 60 mL,,"['Water, Dimethicone, Dimethicone Crosspolymer, Butylene Glycol, Glycerin, Caprylic/Capric Triglyceride, Pentylene Glycol, Parachlorella Beijerinckii Exopolysaccharides, Dunaliella Salina Extract, Plankton Extract, Trifluoroacetyl Tripeptide-2, Hydrolyzed Wheat Protein, Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifluoroacetate, Palmitoyl Tripeptide-5, Sodium Hyaluronate, Gold, Arginine/Lysine Polypeptide, Hydrolyzed Rice Protein, Hydrolyzed Oat Protein, Potassium Palmitoyl Hydrolyzed Oat Protein, Avena Sativa (Oat) Kernel Extract, Silica, Acetyl Hydroxyproline, Biosaccharide Gum-1, Tocopherol, Sodium Ascorbate, Ethylhexylglycerin, Citric Acid, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Squalane, Sodium Polyacrylate Starch, Dimethicone/PEG-10/15 Crosspolymer, Polysorbate 60, Adenosine, Sorbitan Isostearate, Lecithin, Panthenol, Magnesium Chloride, Dextran, Pantolactone, Titanium Dioxide, Caprylyl Glycol, Chlorphenesin, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, Fragrance, Citronellol, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Limonene, Linalool.']",96,,,0,0,0,0,0,,Skincare,Moisturizers,Moisturizers,0,,
P456990,Mini GENIUS Liquid Collagen,6018,Algenist,8900,3.4412,34,0.21 oz/ 6.2 mL,Size,0.21 oz/ 6.2 mL,,"['Collagen (Vegan)*, Water (Aqua, Eau), Propanediol, Isononyl Isononanoate, Butylene Glycol, Glycerin, Betaine, Pentylene Glycol, Dextrin Palmitate, Collagen Amino Acids (Vegan)*, Parachlorella Beijerinckii Exopolysaccharides, Chlorella Protothecoides Oil, Helichrysum Stoechas Flower Extract, Cylindrotheca Fusiformis Extract, Niacinamide, Tocopherol, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Adenosine, Helianthus Annuus (Sunflower) Seed Oil, Leuconostoc/Radish Root Ferment Filtrate, Caprylic/Capric Triglyceride, Palmitic Acid,  Disodium EDTA, Carbomer, Sodium Lactate, Amodimethicone, Homosalate, Polysorbate 20, Butyl Methoxydibenzoylmethane, 1,2-Hexanediol, Caprylyl Glycol, Octocrylene, Sodium Hydroxide, Phenoxyethanol, Fragrance (Parfum), Limonene, Beta-Carotene (CI 40800).']",25,,,0,0,0,0,1,"['Vegan', 'Good for: Loss of firmness', 'Collagen', 'Hypoallergenic', 'Without Parabens', 'Best for Dry, Combo, Normal Skin']",Skincare,Mini Size,,0,,
P410809,ELEVATE Firming & Lifting Contouring Eye Cream,6018,Algenist,1957,3.2581,31,0.5 oz/ 15 mL,Size,0.5 oz/ 15 mL,,"['Water, Glycerin, Isostearyl Neopentanoate, Butylene Glycol, Butyrospermum Parkii (Shea) Butter, Dimethicone, Sorbitan Stearate, Pentylene Glycol, Cetearyl Alcohol, Cetyl Alcohol, Di-C12-15 Alkyl Fumarate, Glyceryl Stearate, Neopentyl Glycol Diheptanoate, PEG-100 Stearate, Algae Exopolysaccharides, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Arginine/Lysine Polypeptide, Hydrolyzed Rice Protein, Hydrolyzed Lupine Protein, Acetyl Dipeptide-1 Cetyl Ester, Albizia Julibrissin Bark Extract, Sigesbeckia Orientalis Extract, Gold, Caffeine, Medicago Sativa (Alfalfa) Extract, Chamomilla Recutita (Matricaria) Extract, Adenosine, Silica, Citrullus Lanatus (Watermelon) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Aminomethyl Propanol, Synthetic Fluorphlogopite, Polymethylsilsesquioxane, Sodium Stearoyl Glutamate, Sorbitan Laurate, Hydroxyethylcellulose, Carbomer, Siloxanetriol Alginate, Acetyl Hydroxyproline, Polysorbate 20, Sodium PCA, Sorbic Acid, Sodium Lactate, Disodium EDTA, Tin Oxide, Ethylhexylglycerin, Sodium Benzoate, Chlorphenesin, Caprylyl Glycol, Phenoxyethanol, Titanium Dioxide (CI 77891).']",72,,,0,0,0,0,0,,Skincare,Eye Care,Eye Creams & Treatments,0,,
P442860,ALIVE Prebiotic Balancing Moisturizer SPF 15,6018,Algenist,1897,3.2,30,1.7 oz/ 50 mL,Size,1.7 oz/ 50 mL,,"['Water, Caprylic/Capric Triglyceride, Coco-Caprylate, Glycerin, Glyceryl Behenate, Coco-Glucoside, Simmondsia Chinensis (Jojoba) Seed Oil, Cetearyl Alcohol, Glyceryl Caprylate, Sodium Stearoyl Glutamate, Parachlorella Beijerinckii Exopolysaccharides, Chlorella Vulgaris Extract, Lactococcus Ferment Lysate, Alteromonas Ferment Extract, Caesalpinia Spinosa Fruit Pod Extract, Helianthus Annuus (Sunflower) Sprout Extract, Caprylyl Glycol, Microcrystalline Cellulose, Polyglyceryl-3 Polyricinoleate, Xanthan Gum, Butylene Glycol, Isostearic Acid, Caprylhydroxamic Acid, Algin, Calcium Alginate, Propanediol, Maltodextrin, Lactic Acid, Sodium Benzoate, Sodium Chloride.']",40,,,0,0,0,0,1,,Skincare,Moisturizers,Moisturizers,0,,
P449164,ELEVATE Firming & Lifting Neck Cream,6018,Algenist,5118,3.8889,18,2 oz/ 60 mL,Size,2 oz/ 60 mL,,,84,,,0,0,0,0,1,"['Vegan', 'Retinol', 'Hypoallergenic', 'Good for: Anti-Aging', 'Best for Dry, Combo, Normal Skin']",Skincare,Moisturizers,Decollete & Neck Creams,0,,
P504443,Plump Pout Duo,6018,Algenist,522,3,1,,,,,"['Collagen (Vegan)*, Water (Aqua, Eau), Glycerin, Isononyl Isononanoate, Limnanthes Alba (Meadowfoam) Seed Oil, Dextrin Palmitate, Pentylene Glycol, Diglycerin, Propanediol, Menthoxypropanediol, Collagen Amino Acids (Vegan)*, Parachlorella Beijerinckii Exopolysaccharides, Chlorella Protothecoides Oil, Acmella Oleracea Extract, Brassica Alba Sprout Extract, Helianthus Annuus (Sunflower) Seed Oil, Hydroxymethoxyphenyl Propylmethylmethoxybenzofuran, Adenosine, Tocopherol, Leuconostoc/Radish Root Ferment Filtrate, Methyl Gluceth-20, Carbomer, Palmitic Acid, Sodium Hydroxide, Disodium EDTA, Amodimethicone, Butyl Methoxydibenzoylmethane, Homosalate, Octocrylene, Sorbic Acid, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, Stevia Rebaudiana Extract, Aroma, Benzyl Benzoate, Beta-Carotene (CI 40800).']",44,,,0,1,1,0,0,"['Vegan', 'Good for: Loss of firmness', 'Plumping', 'Collagen', 'Hypoallergenic', 'Best for Dry, Combo, Normal Skin']",Skincare,Value & Gift Sets,,0,,
P503998,Algae Peptide Regenerative Moisturizer,6018,Algenist,442,,,2 oz / 60 mL,Size,2 oz / 60 mL,,"['Water (Aqua, Eau), Caprylic/Capric Triglyceride, Dimethicone, Pentylene Glycol, Glycerin, Butylene Glycol, Butyrospermum Parkii (Shea) Butter, Sorbitan Stearate, Fomes Officinalis (Mushroom) Extract, PEG-100 Stearate, Glyceryl Stearate, Di-C12-15 Alkyl Fumarate, Limnanthes Alba (Meadowfoam) Seed Oil, Parachlorella Beijerinckii Exopolysaccharides, Alaria Esculenta Extract, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Sodium Ascorbyl Phosphate, Tocopherol, Silybum Marianum Fruit Extract, Lecithin, Biotin, Ergothioneine, Eucalyptus Globulus Leaf Oil, Carnosine, Sodium Lactate, PEG-40 Hydrogenated Castor Oil, Dimethicone/PEG-10/15 Crosspolymer, Cetyl Alcohol, Stearic Acid, Carbomer, Aminomethyl Propanol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Caprylyl Glycol, Mannitol, Hexylene Glycol, Disodium EDTA, Polysorbate 20, Ethylhexylglycerin, Phenoxyethanol, Limonene.']",98,,,0,1,0,0,1,"['Vegan', 'Hydrating', 'Good for: Anti-Aging', 'Fragrance Free', 'Good for: Dryness', 'Best for Dry, Combo, Normal Skin']",Skincare,Moisturizers,Moisturizers,0,,
P440949,Liquid Gold Exfoliating Treatment with Glycolic acid,6283,Alpha-H,18300,4.5093,915,3.38 oz/ 100 mL,Size,3.38 oz/ 100 mL,,"['Water, Alcohol Denat., Glycolic Acid, Glycerin, Hydrolyzed Silk, Potassium Hydroxide, Phenoxyethanol, Caprylyl Glycol, Glycyrrhiza Glabra (Licorice) Root Extract.']",56,,,0,0,1,0,0,"['AHA/Glycolic Acid', 'Good for: Dullness/Uneven Texture', 'Good for: Anti-Aging', 'Good for: Dark spots', 'Cruelty-Free', 'Clean at Sephora']",Skincare,Treatments,Face Serums,1,22,22
P442540,Vitamin A Serum with 0.5% Retinol,6283,Alpha-H,7074,4.3579,95,0.85 oz/ 25 mL,Size,0.85 oz/ 25 mL,,"['Aqua (Water), Glycerin, Methyl Gluceth-20, Polysorbate 80, Polyacrylate Crosspolymer-6, Phenoxyethanol, Squalane, Retinol, Polysorbate 20, Simmondsia Chinensis (Jojoba) Seed Oil, Solanum Lycopersicum (Tomato) Fruit Extract, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Oenothera Biennis (Evening Primrose) Oil, Macadamia Ternifolia (Macadamia) Seed Oil, Caprylyl Glycol, Sodium Stearoyl Glutamate, Disodium Edta, Citric Acid.']",65,,,0,0,1,0,0,"['Vegan', 'Good for: Dullness/Uneven Texture', 'Good for: Loss of firmness', 'Clean at Sephora', 'Retinol', 'Good for: Anti-Aging']",Skincare,Treatments,Face Serums,0,,
P442539,Vitamin B Serum with 5% Niacinamide and Peptides,6283,Alpha-H,6331,4.2619,84,0.85 oz/ 25 mL,Size,0.85 oz/ 25 mL,,"['Aqua (Water), Glycerin, Niacinamide, Methyl Gluceth-20, Salvia Hispanica Seed Extract, Sodium Pca, Panthenol, Phenoxyethanol, Ferulic Acid, Hyaluronic Acid, Polyacrylate Crosspolymer-6, Wheat Amino Acids, Caprylyl Glycol, Sodium Hyaluronate, Disodium Edta, Citric Acid, Lactobacillus Ferment, Copper Tripeptide-1, Hydroxyproline, Ci 42090 (Blue 1) (Fdc Blue #1-Aluminum Lake).']",65,,,0,0,1,0,0,"['Hyaluronic Acid', 'Good for: Dullness/Uneven Texture', 'Good for: Pores', 'Hydrating', 'Clean at Sephora', 'Niacinamide']",Skincare,Treatments,Face Serums,0,,
P442546,Balancing Cleanser,6283,Alpha-H,3612,4.5455,77,6.25 oz/ 185 mL,Size,6.25 oz/ 185 mL,,"['Water, Ethylhexyl Palmitate, Aloe Barbadensis (Aloe) Leaf Extract, Sorbitan Stearate, Glyceryl Stearate, C12-15 Alkyl Benzoate, Cetyl Alcohol, Lauryl Glucoside, Phenoxyethanol, Caprylyl Glycol, Tocopheryl Acetate, Citric Acid, Glycerin, Fragrance.']",38,,,0,0,1,0,0,"['Best for Dry, Combo, Normal Skin', 'Good for: Redness', 'Good for: Dryness', 'Cruelty-Free', 'Clean at Sephora', 'allure 2021 Best of Beauty Award Winner']",Skincare,Cleansers,Face Wash & Cleansers,0,,
P442548,Mini Liquid Gold Exfoliating Treatment with Glycolic Acid,6283,Alpha-H,11971,4,34,1 oz/ 30 mL,Size,1 oz/ 30 mL,,"['Water, Alcohol Denat., Glycolic Acid, Glycerin, Hydrolyzed Silk, Potassium Hydroxide, Phenoxyethanol, Caprylyl Glycol, Glycyrrhiza Glabra (Licorice) Root Extract.']",22,,,0,0,1,0,0,"['AHA/Glycolic Acid', 'Good for: Dullness/Uneven Texture', 'Good for: Anti-Aging', 'Good for: Dark spots', 'Cruelty-Free', 'Clean at Sephora']",Skincare,Mini Size,,0,,
P442537,Liquid Gold Firming Eye Cream,6283,Alpha-H,3406,3.8824,17,0.51 oz/ 15 mL,Size,0.51 oz/ 15 mL,,"['Water, Caprylic/Capric Triglyceride, Cetearyl Alcohol, Hydrogenated Polydecene, Stearic Acid, Glycerin, Dicapryl Carbonate, Mannitol, Polysilicone-11, Ceteareth-20, Niacinamide, Polymethylsilsesquioxane, Phenoxyethanol, Panthenol, Persea Gratissima (Avocado) Oil, Silk amino acids, Butylene Glycol, Hibiscus Sabdariffa (Red Sorrel) Flower Extract, Cucumis Sativus (Cucumber) Seed Extract, Caprylyl Glycol, Laureth-12, Allantoin, Morus Alba Bark Extract, Sodium gluconate, Citric Acid, Pyruvic Acid, Alcohol Denat., Sodium Benzoate, Potassium Sorbate, Sodium Citrate, Ethylhexylglycerin, Microcitrus Australasica (Finger-Lime) Fruit Extract, Dextrin, Disodium Phosphate, Ferulic Acid, Waltheria Indica (Waltheria) Leaf Extract, Sodium Phosphate, Acetyl Tetrapeptide-5, Diamond powder, Sorbic Acid, Acetyl Hexapeptide-51 (Amide), Acetyl Hexapeptide-8, Acetyl Octapeptide-3.']",82,,,0,0,1,0,0,"['AHA/Glycolic Acid', 'Good for: Loss of firmness', 'Good for: Dark Circles', 'Good for: Anti-Aging', 'Cruelty-Free', 'Clean at Sephora']",Skincare,Eye Care,Eye Creams & Treatments,0,,
P480150,Liquid Gold Midnight Reboot Serum with 14% Glycolic Acid and Tripeptide-5,6283,Alpha-H,3928,5,16,1.69 oz/ 50 mL,Size,1.69 oz/ 50 mL,,"['Aqua (Water), Glycolic Acid, Glycerin, Butylene Glycol, Propanediol, Dicaprylyl Carbonate, Dimethicone, Potassium Hydroxide, Cetyl Alcohol, Hydrolyzed Jojoba Esters, Methyl Gluceth-20, Sodium Polyacryloyldimethyl Taurate, Tocopherol (Vitamin E), Helianthus Annuus (Sunflower) Seed Oil, Dimethyl Isosorbide, Phenoxyethanol, Ferulic Acid, Glyceryl Stearate, Peg-100 Stearate, Ammonium Glycyrrhizate, Hibiscus Sabdariffa Flower Extract, Caprylyl Glycol, Hydroxypinacolone Retinoate, Sodium Hyaluronate, Ubiquinone, Hippophae Rhamnoides (Sea Buckthorn) Fruit Extract, Tasmannia Lanceolata (Pepperberry) Extract, Ethylhexylglycerin, Palmitoyl Tripeptide-5.']",105,,,0,0,1,0,0,"['Good for: Dullness/Uneven Texture', 'Good for: Loss of firmness', 'Clean at Sephora', 'Good for: Anti-Aging', 'AHA/Glycolic Acid', 'Cruelty-Free']",Skincare,Treatments,Face Serums,0,,
P442542,Beauty Sleep Power Peel Age-Defying Night Peel,6283,Alpha-H,6057,4.6,15,1.69 oz/ 50 mL,Size,1.69 oz/ 50 mL,,"['10% Glycolic Acid, 0.5% Retinol, Panthenol (Vitamin B5), Papaya Enzyme, Jojoba Seed Oil, Shea Butter, Mango Seed Butter, Vitamin E']",106,,,0,0,1,0,0,"['Good for: Dullness/Uneven Texture', 'Clean at Sephora', 'Retinol', 'Good for: Anti-Aging', 'AHA/Glycolic Acid', 'Cruelty-Free']",Skincare,Treatments,Facial Peels,0,,
P442545,Triple Action Cleanser,6283,Alpha-H,2138,4.25,12,6.25 oz/ 185 mL,Size,6.25 oz/ 185 mL,,"['Water, Peg-7 Glyceryl Cocoate, Aloe Barbadensis Leaf Juice, Glycerin, Polysorbate 20, Phenoxyethanol, Caprylyl Glycol, Cucumis Sativus (Cucumber) Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Potassium Hydroxide, Disodium Edta, Thymus Vulgaris (Thyme) Leaf Extract, Fragrance.']",38,,,0,0,1,0,0,"['Best for Oily, Combo, Normal Skin', 'Good for: Acne/Blemishes', 'Good for: Pores', 'Cruelty-Free', 'Clean at Sephora']",Skincare,Cleansers,Face Wash & Cleansers,0,,
P455237,Melt Moisturizer with Bakuchiol and Squalane,6312,alpyn beauty,17458,4.514,465,1.7 oz/ 50 mL,Size,1.7 oz/ 50 mL,,"['Water, Sodium Hyaluronate, Cetyl Alcohol, Coconut Alkanes, Glycerin, Pyrus Malus (Apple) Fruit Extract, Potassium Cetyl Phosphate, Aloe Barbadensis (Aloe Vera) Leaf Juice, Prunus Armeniaca (Apricot) Kernel Oil, Capryloyl Glycerin/Sebacic Acid Copolymer, Coco-Caprylate/Caprate, Diheptyl Succinate, Centella Asiatica Meristem Cell Culture, Xanthan Gum, Sorbitan Stearate, Dehydroacetic Acid, Benzyl Alcohol, Squalane, Tripeptide-29, Olea Europaea (Olive) Fruit Oil, Glycolic Acid, Mica, Titanium Dioxide, Potassium Sorbate, Butyrospermum Parkii (Shea) Butter, Tocopherol, Linoleic Acid, Lavandula Angustifolia (Lavender) Oil, Citrus Aurantium Dulcis (Orange) Oil, Coenochloris Signiensis Extract, Maltodextrin, Lecithin, Bakuchiol, Hydrolyzed Sodium Hyaluronate, Eclipta Prostrata Extract, Melia Azadirachta Leaf Extract, Moringa Pterygosperma Seed Oil, Ceramide NG, Ascorbic Acid (Vitamin C), Simmondsia Chinensis (Jojoba) Seed Oil, Salvia Officinalis (Sage) Leaf Extract, Arnica Montana (Arnica) Flower Extract, Borago Officinalis (Borage) Flower Extract, Calendula Officinalis (Calendula) Flower Extract, Chamomilla Recutita (Matricaria) Flower Extract.']",60,,,0,0,0,0,0,"['Hyaluronic Acid', 'Best for Dry Skin', 'Good for: Loss of firmness', 'Clean + Planet Positive', 'Good for: Anti-Aging', 'Cruelty-Free']",Skincare,Moisturizers,Moisturizers,1,25,25
P465741,Wild Huckleberry 8-Acid Polishing Peel Mask,6312,alpyn beauty,28060,4.6801,347,1.7 oz / 50 mL,Size,1.7 oz / 50 mL,,"['Water, Glycerin, Hydrated Silica, Cetearyl Alcohol, Hydroxypropyl Starch Phospate, Glyceryl Stearate SE, Helianthus Annuus (Sunflower) Seed Oil, Bentonite Clay, Vaccinium Membranaceum (Huckleberry) Extract, Salix Alba (White Willow Bark) Extract Bambusa Arundinacea (Bamboo) Stem Extract, Xanthan Gum, Sodium Stearoyl Lactylate, Titanium Dioxide, Sodium Phytate, Azelaic Acid, Ferulic Acid, Sodium Hyaluronate, Aloe Barbadensis (Aloe Vera) Leaf Juice, Carrageenan, Glucose, Arnica Montana (Arnica) Flower Extract, Simmondsia Chinensis (Jojoba) Seed Wax, Borago Officinalis (Borage) Flower Extract, Calendula Officinalis (Calendula) Flower Extract, Chamomilla Recutita (Matricaria) Flower Extract, Salvia Officinalis (Sage) Leaf Extract, Eclipta Prostrata Extract, Melia Azadirachta Leaf Extract, Moringa Oleifera Seed Oil, Pyrus Malus (Apple) Fruit Extract, Lactobacillus/Pumpkin Ferment Extract, Dehyroacetic Acid (DHA), Benzyl Alcohol, Menthyl Lactate, Lactobacillus/Capsicum Frutescens Fruit Ferment Extract, Potassium Sorbate, Lactic Acid, Glycolic Acid, Vaccinium Myrtillus Fruit Extract, Saccharum Officinarum (Sugarcane) Extract, Citric Acid, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Acer Saccharum (Sugar Maple) Extract, Tartaric Acid (DL-), Malic Acid, Decyl Glucoside, Lauryl Glucoside, Vaccinium Angustifolium (Blueberry) Fruit Extract, Caprylic/Capric Triglyceride, Citrus Aurantium Dulcis (Orange) Peel Extract, Vanilla Planifolia Fruit Extract, Rosa Damascena Extract, Rubus Idaeus (Raspberry) Fruit Extract, Musa Sapientum (Banana) Fruit Extract, Citrus Aurantium Amara (Bitter Orange) Leaf/Twig Extract, Cinnamomum Camphora Linalooliferum Wood Extract, Alcohol, Vitis Vinifera (Grape) Fruit Cell Extract, Isomalt, Lecithin, Vaccinium Corymbosum (Blueberry) Seed Powder.']",56,,,0,0,0,0,0,"['Good for: Dullness/Uneven Texture', 'Clean + Planet Positive', 'AHA/Glycolic Acid', 'Good for: Acne/Blemishes', 'Salicylic Acid', 'Best for Oily, Combo, Normal Skin']",Skincare,Masks,Face Masks,1,23,23
